plate,well,contig,start,end,par,time
Dys22,E01,E,8465740,15258120,5111,E
Dys22,E02,A,21224,30910684,5111,E
Dys22,E02,B,103219,7623406,5111,E
Dys22,E02,B,26291346,29569280,5111,E
Dys22,E02,C,287427,1195378,5111,E
Dys22,E02,C,11511266,25364781,5111,E
Dys22,E02,D,217479,11551839,5111,E
Dys22,E02,E,127,6629546,5111,E
Dys22,E03,A,17629834,29643378,5111,E
Dys22,E03,B,237562,29440179,5111,E
Dys22,E03,C,2463611,11260728,5111,E
Dys22,E03,C,17036544,25969983,5111,E
Dys22,E03,D,11283794,26161837,5111,E
Dys22,E03,E,16750818,27981441,5111,E
Dys22,E03,F,500902,1854959,5111,E
Dys22,E04,A,5753107,20793254,5111,E
Dys22,E04,A,25681235,29974038,5111,E
Dys22,E04,B,49541,7195759,5111,E
Dys22,E04,C,176042,6870941,5111,E
Dys22,E04,C,14834257,25404969,5111,E
Dys22,E04,D,242622,2922020,5111,E
Dys22,E04,D,14083988,26702922,5111,E
Dys22,E04,E,4542837,28156013,5111,E
Dys22,E05,A,20008,6750312,5111,E
Dys22,E05,B,4698828,9169463,5111,E
Dys22,E05,B,18336821,25606249,5111,E
Dys22,E05,C,15000845,25726585,5111,E
Dys22,E05,D,19528,8596752,5111,E
Dys22,E05,D,15887827,21873221,5111,E
Dys22,E05,E,15821,8393535,5111,E
Dys22,E05,E,22329257,27785738,5111,E
Dys22,E06,A,37014,8439039,5111,E
Dys22,E06,C,7643192,19959176,5111,E
Dys22,E06,C,24627596,25613426,5111,E
Dys22,E06,D,53413,25975654,5111,E
Dys22,E06,E,1694630,6943290,5111,E
Dys22,E07,A,12076,5555037,5111,E
Dys22,E07,B,9520386,19465540,5111,E
Dys22,E07,C,3579218,12818769,5111,E
Dys22,E07,C,21160055,25769412,5111,E
Dys22,E07,D,6600,25773376,5111,E
Dys22,E07,E,369,20823520,5111,E
Dys22,E09,B,108733,1535151,5111,E
Dys22,E09,B,17312038,20061257,5111,E
Dys22,E09,C,4109,9564658,5111,E
Dys22,E09,C,17905412,25413017,5111,E
Dys22,E09,D,68661,20992898,5111,E
Dys22,E09,F,671142,1886923,5111,E
Dys22,E10,A,20008,2813192,5111,L
Dys22,E10,A,22334349,29297926,5111,L
Dys22,E10,B,111709,29459650,5111,L
Dys22,E10,C,302265,3971758,5111,L
Dys22,E10,C,6187204,12167019,5111,L
Dys22,E10,D,215170,19982562,5111,L
Dys22,E10,E,2607580,9783849,5111,L
Dys22,E10,E,21056496,37618822,5111,L
Dys22,E11,A,1835,18957563,5111,L
Dys22,E11,B,13435913,24944873,5111,L
Dys22,E11,C,270628,7009055,5111,L
Dys22,E11,C,19898152,25393181,5111,L
Dys22,E11,D,143513,6588675,5111,L
Dys22,E11,D,20959117,25847061,5111,L
Dys22,E11,E,2939,4704329,5111,L
Dys22,E12,A,5778447,14225691,5033,L
Dys22,E12,A,23515831,29638729,5033,L
Dys22,E12,B,111709,29341457,5033,L
Dys22,E12,C,4571,1594199,5033,L
Dys22,E12,C,5618599,25400836,5033,L
Dys22,E12,D,20015666,25979241,5033,L
Dys22,E12,E,16899611,37622225,5033,L
Dys22,F01,A,12316063,15875358,5020,E
Dys22,F01,B,10302,29381972,5020,E
Dys22,F01,C,259834,15158551,5020,E
Dys22,F01,D,215170,13455527,5020,E
Dys22,F01,D,15855187,25949909,5020,E
Dys22,F01,E,24138,9811179,5020,E
Dys22,F01,E,13235421,17231499,5020,E
Dys22,F02,A,4364,13538153,5020,E
Dys22,F02,B,132832,22503013,5020,E
Dys22,F02,C,308028,25559676,5020,E
Dys22,F02,D,138869,24826232,5020,E
Dys22,F02,E,21212,25500996,5020,E
Dys22,F02,E,30984206,37619810,5020,E
Dys22,F02,F,4539,1412215,5020,E
Dys22,F06,A,10144813,29574836,5023,L
Dys22,F06,B,94034,7633225,5023,L
Dys22,F06,B,20436031,29588304,5023,L
Dys22,F06,C,18695904,25394429,5023,L
Dys22,F06,D,145035,11561154,5023,L
Dys22,F06,D,19766117,25847227,5023,L
Dys22,F06,E,7291,8177463,5023,L
Dys22,F06,E,10459135,37614520,5023,L
Dys22,F06,F,9928,1886953,5023,L
Dys22,F07,A,10235215,17092073,5092,E
Dys22,F07,B,10302,21615736,5092,E
Dys22,F07,C,11385912,25361581,5092,E
Dys22,F07,E,24138,13558810,5092,E
Dys22,F08,A,10573895,27737840,5092,E
Dys22,F08,B,7286460,29476236,5092,E
Dys22,F08,C,8313859,13076015,5092,E
Dys22,F08,D,3459104,22123170,5092,E
Dys22,F08,E,27099050,37613290,5092,E
Dys22,F10,A,852410,11001462,5092,E
Dys22,F10,A,21544186,26810605,5092,E
Dys22,F10,B,107584,1550077,5092,E
Dys22,F10,C,16936059,18885352,5092,E
Dys22,F10,D,4644,1989956,5092,E
Dys22,F10,D,8385984,13979055,5092,E
Dys22,F10,D,18919353,26069950,5092,E
Dys22,F10,E,2939,37593250,5092,E
Dys22,F10,F,113741,1362705,5092,E
Dys22,F11,A,15378,10811967,5108,L
Dys22,F11,B,10302,6457247,5108,L
Dys22,F11,B,15661310,29492581,5108,L
Dys22,F11,C,1738679,20097306,5108,L
Dys22,F11,D,24800180,26475100,5108,L
Dys22,F11,E,5070663,37556361,5108,L
Dys22,F12,A,16059435,22724316,5108,L
Dys22,F12,B,1958436,15823618,5108,L
Dys22,F12,C,17205895,25289835,5108,L
Dys22,F12,D,7286,5061939,5108,L
Dys22,F12,D,8085084,23364051,5108,L
Dys22,F12,E,9983024,16629898,5108,L
Dys22,G01,A,5772298,12502108,5100,E
Dys22,G01,B,19043601,23644531,5100,E
Dys22,G01,C,176333,25551409,5100,E
Dys22,G01,D,217479,4986696,5100,E
Dys22,G01,D,22121495,26455306,5100,E
Dys22,G01,E,2632,21082366,5100,E
Dys22,G02,B,22634567,29442664,5100,E
Dys22,G02,C,8987586,23514536,5100,E
Dys22,G02,D,308362,22764545,5100,E
Dys22,G02,E,13917477,31091823,5100,E
Dys22,G03,A,60442,29482703,5100,E
Dys22,G03,B,71427,4377877,5100,E
Dys22,G03,B,14873584,19664203,5100,E
Dys22,G03,C,207894,13189990,5100,E
Dys22,G03,D,140696,18372373,5100,E
Dys22,G03,E,18794,37580978,5100,E
Dys22,G03,F,573963,1919471,5100,E
Dys22,G04,A,14636651,18192410,5100,E
Dys22,G04,B,101397,7395892,5100,E
Dys22,G04,B,21161819,22358068,5100,E
Dys22,G04,C,175432,3622864,5100,E
Dys22,G04,D,26819,7326216,5100,E
Dys22,G04,D,14299615,25803639,5100,E
Dys22,G04,E,369,22561614,5100,E
Dys22,G04,E,30950965,37622360,5100,E
Dys22,G05,A,44506,7313653,5100,E
Dys22,G05,A,24336182,29495657,5100,E
Dys22,G05,B,79161,17605025,5100,E
Dys22,G05,B,25597651,29443085,5100,E
Dys22,G05,C,290170,13053015,5100,E
Dys22,G05,D,197561,1570114,5100,E
Dys22,G05,D,13711423,24225724,5100,E
Dys22,G05,E,53711,2349418,5100,E
Dys22,G05,E,7879216,13648758,5100,E
Dys22,G05,E,26520295,31896131,5100,E
Dys22,G06,B,10620943,29460883,5100,E
Dys22,G06,C,175991,5908311,5100,E
Dys22,G06,C,6030676,12925368,5100,E
Dys22,G06,D,215170,26011242,5100,E
Dys22,G06,E,2952999,6857689,5100,E
Dys22,G06,E,9804120,37573509,5100,E
Dys22,G07,A,19397,21493240,5100,L
Dys22,G07,B,8462400,29452608,5100,L
Dys22,G07,D,11212005,25775228,5100,L
Dys22,G07,F,1630,1425764,5100,L
Dys22,G08,A,3396889,21219642,5100,L
Dys22,G08,B,52025,2367194,5100,L
Dys22,G08,C,177270,16631363,5100,L
Dys22,G08,C,18134874,18791587,5100,L
Dys22,G08,C,20179894,25425220,5100,L
Dys22,G08,D,197561,25373948,5100,L
Dys22,G08,E,2777,3934300,5100,L
Dys22,G08,E,19640279,27232997,5100,L
Dys22,G09,A,1835,21481230,5097,E
Dys22,G09,A,25442781,29844640,5097,E
Dys22,G09,B,8648032,21334326,5097,E
Dys22,G09,D,226634,25803083,5097,E
Dys22,G09,E,2939,7580446,5097,E
Dys22,G09,F,1369,1439323,5097,E
Dys22,G10,A,22585,1881563,5097,E
Dys22,G10,B,10302,6977613,5097,E
Dys22,G10,C,13428658,25418305,5097,E
Dys22,G10,E,27971729,37619418,5097,E
Dys22,G10,F,15516,1921506,5097,E
Dys22,G11,A,22585,15765684,5097,E
Dys22,G11,A,28809796,29571509,5097,E
Dys22,G11,B,15533961,24411449,5097,E
Dys22,G11,C,263729,7463554,5097,E
Dys22,G11,C,16247751,25406083,5097,E
Dys22,G11,D,2902303,26054919,5097,E
Dys22,G11,E,369,9703491,5097,E
Dys22,G12,A,21224,7518107,5097,E
Dys22,G12,A,28380283,29892615,5097,E
Dys22,G12,B,19961967,29357705,5097,E
Dys22,G12,C,177426,5779166,5097,E
Dys22,G12,C,20895881,25319229,5097,E
Dys22,G12,D,170563,3996298,5097,E
Dys22,G12,E,2632,8131662,5097,E
Dys22,H01,A,12076,13436898,5095,E
Dys22,H01,B,10302,6931618,5095,E
Dys22,H01,C,175498,25356282,5095,E
Dys22,H01,D,11572157,15868515,5095,E
Dys22,H01,E,8547,5519994,5095,E
Dys22,H01,F,2986,1894097,5095,E
Dys22,H02,A,5834824,17493595,5095,E
Dys22,H02,A,19542164,29652162,5095,E
Dys22,H02,B,10302,8772678,5095,E
Dys22,H02,B,13531857,29475082,5095,E
Dys22,H02,C,4109,4498226,5095,E
Dys22,H02,D,4644,7360897,5095,E
Dys22,H02,E,5799,22746039,5095,E
Dys22,H02,E,26101833,37621867,5095,E
Dys22,H02,F,26720,1921506,5095,E
Dys22,H03,A,4654,29532113,5095,E
Dys22,H03,B,10968177,29442442,5095,E
Dys22,H03,C,175991,5912299,5095,E
Dys22,H03,C,12759593,25395680,5095,E
Dys22,H03,D,21642395,26708137,5095,E
Dys22,H03,E,7806443,13533658,5095,E
Dys22,H03,F,477182,1921598,5095,E
Dys22,H04,A,5446345,12562821,5095,L
Dys22,H04,B,10302,4739374,5095,L
Dys22,H04,B,13317320,25351897,5095,L
Dys22,H04,C,176042,25400498,5095,L
Dys22,H04,D,19528,16290027,5095,L
Dys22,H04,E,369,31340431,5095,L
Dys22,H05,A,18881,5283879,5105,E
Dys22,H05,A,16862094,23847320,5105,E
Dys22,H05,B,10302,9519509,5105,E
Dys22,H05,B,20292648,23464273,5105,E
Dys22,H05,C,255421,4117689,5105,E
Dys22,H05,C,20070210,25474859,5105,E
Dys22,H05,D,16188057,26705621,5105,E
Dys22,H05,F,616639,1921658,5105,E
Dys22,H06,B,49541,8886274,5105,E
Dys22,H06,C,5091523,22018845,5105,E
Dys22,H06,D,247782,14697009,5105,E
Dys22,H06,D,24500591,26016174,5105,E
Dys22,H06,E,7477668,37606827,5105,E
Dys22,H07,A,23917989,26702331,5105,E
Dys22,H07,B,8048623,11461950,5105,E
Dys22,H07,C,4290,21147153,5105,E
Dys22,H07,E,6786,1396285,5105,E
Dys22,H07,E,26369424,37580959,5105,E
Dys22,H07,F,15511,1856348,5105,E
Dys22,H08,A,23917097,29850985,5105,L
Dys22,H08,B,7256535,22065644,5105,L
Dys22,H08,C,288728,25386382,5105,L
Dys22,H08,E,2632,1472389,5105,L
Dys22,H08,E,28169123,37622360,5105,L
Dys22,H08,F,1264,1858058,5105,L
Dys22,H09,A,4753171,15066763,5066,E
Dys22,H09,A,25573750,26525318,5066,E
Dys22,H09,B,10154497,18988556,5066,E
Dys22,H09,C,2827410,13133369,5066,E
Dys22,H09,C,20874911,25371937,5066,E
Dys22,H09,D,15262040,19379623,5066,E
Dys22,H09,E,7291,6021301,5066,E
Dys22,H10,A,5706497,29754818,5066,E
Dys22,H10,B,10302,20284888,5066,E
Dys22,H10,C,4607,8478019,5066,E
Dys22,H10,C,12313459,20050271,5066,E
Dys22,H10,C,24102687,25417850,5066,E
Dys22,H10,D,4644,10212532,5066,E
Dys22,H10,E,21212,4244708,5066,E
Dys22,H10,E,13453404,29272593,5066,E
Dys22,H10,F,3360,1349032,5066,E
Dys22,H12,A,9719145,12611581,5041,E
Dys22,H12,B,114371,20386877,5041,E
Dys22,H12,C,6821634,16073023,5041,E
Dys22,H12,D,4644,26713349,5041,E
Dys22,H12,E,18794,37613861,5041,E
NonDys18,A01,A,15378,2502493,20,N
NonDys18,A01,A,19070136,25659874,20,N
NonDys18,A01,B,89276,6656497,20,N
NonDys18,A01,D,2189504,26714762,20,N
NonDys18,A01,E,3968,15700368,20,N
NonDys18,A01,F,583556,1374644,20,N
NonDys18,A02,A,4364,29597750,20,N
NonDys18,A02,B,18330353,23911019,20,N
NonDys18,A02,C,176976,12806926,20,N
NonDys18,A02,D,12918,10709953,20,N
NonDys18,A02,D,18643746,26009498,20,N
NonDys18,A02,E,9277484,37548199,20,N
NonDys18,A03,A,31259,29644019,20,N
NonDys18,A03,B,8057336,29456746,20,N
NonDys18,A03,C,4109,25425555,20,N
NonDys18,A03,D,4644,10233134,20,N
NonDys18,A03,D,15823313,23838736,20,N
NonDys18,A03,E,3876,33404250,20,N
NonDys18,A03,E,34107147,37621867,20,N
NonDys18,A03,F,485156,1412215,20,N
NonDys18,A05,A,78881,12622486,20,N
NonDys18,A05,B,9394520,15949308,20,N
NonDys18,A05,C,5229204,25416482,20,N
NonDys18,A05,D,53413,6646130,20,N
NonDys18,A05,D,11319864,17930271,20,N
NonDys18,A05,D,19881866,25963076,20,N
NonDys18,A05,E,369,20257878,20,N
NonDys18,A06,A,16421,5728219,20,N
NonDys18,A06,A,14892896,31123141,20,N
NonDys18,A06,B,88931,5074462,20,N
NonDys18,A06,C,4671,25356531,20,N
NonDys18,A06,D,8932238,22191728,20,N
NonDys18,A06,E,11709515,37614990,20,N
NonDys18,A07,A,27325,21068143,20,N
NonDys18,A07,B,18840590,30395085,20,N
NonDys18,A07,C,4271290,19243798,20,N
NonDys18,A07,D,3233361,21369634,20,N
NonDys18,A08,A,28265,10468898,20,N
NonDys18,A08,A,18016201,29674305,20,N
NonDys18,A08,B,10302,8974297,20,N
NonDys18,A08,B,14165516,29588304,20,N
NonDys18,A08,C,4607,25530341,20,N
NonDys18,A08,E,56574,11859431,20,N
NonDys18,A08,E,27927657,37618822,20,N
NonDys18,A09,A,17896327,22398312,20,N
NonDys18,A09,B,5224923,10174238,20,N
NonDys18,A09,C,11194198,20956983,20,N
NonDys18,A09,D,7453573,15837617,20,N
NonDys18,A09,E,6369002,25264058,20,N
NonDys18,A09,E,30706776,37618913,20,N
NonDys18,A09,F,501416,1885440,20,N
NonDys18,A10,A,146454,5607357,20,N
NonDys18,A10,A,9254345,15961929,20,N
NonDys18,A10,B,10302,1193837,20,N
NonDys18,A10,B,14829366,26450997,20,N
NonDys18,A10,C,4117,25605255,20,N
NonDys18,A10,D,169490,21968579,20,N
NonDys18,A10,E,6358401,16802438,20,N
NonDys18,A10,E,20708279,37609291,20,N
NonDys18,A11,A,10978729,13759791,20,N
NonDys18,A11,B,10302,9057501,20,N
NonDys18,A11,B,23982139,29469555,20,N
NonDys18,A11,C,6557098,25400836,20,N
NonDys18,A11,D,4644,25755841,20,N
NonDys18,A11,E,369,7274745,20,N
NonDys18,A11,E,25797599,37599107,20,N
NonDys18,A11,F,484560,1921506,20,N
NonDys18,B01,A,5965327,28330015,20,N
NonDys18,B01,B,10302,13478317,20,N
NonDys18,B01,B,22836627,29451517,20,N
NonDys18,B01,C,178357,10971354,20,N
NonDys18,B01,D,11404823,24187887,20,N
NonDys18,B01,E,3968,37619997,20,N
NonDys18,B01,F,483438,1520941,20,N
NonDys18,B03,A,4654,29817716,20,N
NonDys18,B03,B,10302,29516529,20,N
NonDys18,B03,C,11199402,25413017,20,N
NonDys18,B03,D,68661,25811394,20,N
NonDys18,B03,E,5799,4595078,20,N
NonDys18,B03,E,24544564,37196632,20,N
NonDys18,B04,A,12733151,19959958,20,N
NonDys18,B04,A,25606887,29921966,20,N
NonDys18,B04,B,25158316,30392268,20,N
NonDys18,B04,C,14057106,25402706,20,N
NonDys18,B04,D,143513,15318320,20,N
NonDys18,B04,D,22665750,26017220,20,N
NonDys18,B04,E,5957121,10344820,20,N
NonDys18,B04,E,22796699,37588042,20,N
NonDys18,B04,F,113758,1420656,20,N
NonDys18,B05,B,14191584,29636121,20,N
NonDys18,B05,C,286034,25405536,20,N
NonDys18,B05,D,20145,16071306,20,N
NonDys18,B05,E,9880069,15044720,20,N
NonDys18,B06,A,1835,29558830,20,N
NonDys18,B06,B,24396696,29476466,20,N
NonDys18,B06,C,12585389,18871586,20,N
NonDys18,B06,D,2922291,23509223,20,N
NonDys18,B06,D,23710154,25968801,20,N
NonDys18,B06,E,6808407,26475682,20,N
NonDys18,B07,A,36515,3130074,20,N
NonDys18,B07,A,17856039,29639638,20,N
NonDys18,B07,B,10302,2174350,20,N
NonDys18,B07,B,20747296,29467338,20,N
NonDys18,B07,C,20624618,25373179,20,N
NonDys18,B07,D,128838,16401457,20,N
NonDys18,B07,E,36842,3193690,20,N
NonDys18,B08,A,16230,22022556,20,N
NonDys18,B08,B,1396955,7909679,20,N
NonDys18,B08,D,24795138,26720464,20,N
NonDys18,B08,E,7962145,18222798,20,N
NonDys18,B09,A,16421,30444882,20,N
NonDys18,B09,B,13564599,29906914,20,N
NonDys18,B09,C,4571,6460028,20,N
NonDys18,B09,C,14350526,25414433,20,N
NonDys18,B09,D,5444961,7799062,20,N
NonDys18,B09,D,15156961,18546201,20,N
NonDys18,B09,D,24707187,25905379,20,N
NonDys18,B09,E,27210468,37618913,20,N
NonDys18,B09,F,4651,1862695,20,N
NonDys18,B10,B,4732181,19034449,20,N
NonDys18,B10,B,23950299,29386829,20,N
NonDys18,B10,C,177715,25434801,20,N
NonDys18,B10,D,4644,5362654,20,N
NonDys18,B10,D,14302365,26042276,20,N
NonDys18,B10,E,15429411,37613458,20,N
NonDys18,B11,A,39546,16034057,20,N
NonDys18,B11,B,21518506,29876124,20,N
NonDys18,B11,C,4109,11247653,20,N
NonDys18,B11,C,21708998,24238909,20,N
NonDys18,B11,C,24355111,25369592,20,N
NonDys18,B11,D,21743872,23437646,20,N
NonDys18,B11,D,23619789,25987561,20,N
NonDys18,B11,E,3991,2390294,20,N
NonDys18,B11,E,14000352,22483975,20,N
NonDys18,B12,A,13599163,22707709,20,N
NonDys18,B12,B,94532,19741090,20,N
NonDys18,B12,C,10180637,25414704,20,N
NonDys18,B12,D,53413,2751427,20,N
NonDys18,B12,E,27958,10836726,20,N
NonDys18,B12,E,15382037,33403104,20,N
NonDys18,B12,E,34193496,37615181,20,N
NonDys18,C02,A,15378,2113906,20,N
NonDys18,C02,C,3830811,14836987,20,N
NonDys18,C02,C,22892734,25413017,20,N
NonDys18,C02,D,246168,2519749,20,N
NonDys18,C02,D,7944507,26654473,20,N
NonDys18,C03,A,7619181,15684292,20,N
NonDys18,C03,B,2076454,24836073,20,N
NonDys18,C03,B,27489604,29462150,20,N
NonDys18,C03,D,167977,1198431,20,N
NonDys18,C03,D,11071209,24200810,20,N
NonDys18,C03,E,13278430,15387373,20,N
NonDys18,C03,E,28740138,37606827,20,N
NonDys18,C03,F,4498,1859674,20,N
NonDys18,C04,A,4563229,13780375,20,N
NonDys18,C04,A,22298276,29574139,20,N
NonDys18,C04,B,11769959,29471839,20,N
NonDys18,C04,C,207894,7480478,20,N
NonDys18,C04,C,22689484,25377018,20,N
NonDys18,C04,D,19528,26023468,20,N
NonDys18,C04,E,3598803,18520769,20,N
NonDys18,C05,A,149846,29512600,20,N
NonDys18,C05,B,21294367,29516529,20,N
NonDys18,C05,D,26819,6540618,20,N
NonDys18,C05,D,14808244,22748160,20,N
NonDys18,C05,E,1743281,5562396,20,N
NonDys18,C05,E,13663926,18892414,20,N
NonDys18,C05,E,26877632,30400755,20,N
NonDys18,C06,A,16230,7144615,20,N
NonDys18,C06,A,21964141,29872376,20,N
NonDys18,C06,B,10302,1944492,20,N
NonDys18,C06,B,9308633,25631428,20,N
NonDys18,C06,C,10462260,23208450,20,N
NonDys18,C06,D,613064,25804361,20,N
NonDys18,C06,E,12921287,28459492,16,N
NonDys18,C06,F,4651,1409793,16,N
NonDys18,C07,A,14145873,18776026,16,N
NonDys18,C07,B,142284,19583091,16,N
NonDys18,C07,C,14366560,23340061,16,N
NonDys18,C07,D,217479,8133076,16,N
NonDys18,C07,D,11262176,22083785,16,N
NonDys18,C07,E,1651793,37611851,16,N
NonDys18,C07,F,481663,1427412,16,N
NonDys18,C08,A,6261338,29643378,16,N
NonDys18,C08,B,13059409,16195857,16,N
NonDys18,C08,B,23420041,29456746,16,N
NonDys18,C08,C,22127550,25404723,16,N
NonDys18,C08,E,8205521,37596811,16,N
NonDys18,C08,F,24879,1882110,16,N
NonDys18,C09,A,21224,6719977,16,N
NonDys18,C09,A,21262323,29620476,16,N
NonDys18,C09,B,10302,8165310,16,N
NonDys18,C09,B,12526202,29467338,16,N
NonDys18,C09,C,5078528,9924992,16,N
NonDys18,C09,D,270991,5669799,16,N
NonDys18,C09,D,7950846,13711030,16,N
NonDys18,C09,E,6131127,11156032,16,N
NonDys18,C09,E,27680824,37613290,16,N
NonDys18,C09,F,502520,1885129,16,N
NonDys18,C10,A,5072349,21462234,16,N
NonDys18,C10,B,111709,4834420,16,N
NonDys18,C10,B,10980137,29457994,16,N
NonDys18,C10,D,227157,6523490,16,N
NonDys18,C10,E,3610505,28429998,16,N
NonDys18,C11,A,22950096,27577641,16,N
NonDys18,C11,B,250377,28950946,16,N
NonDys18,C11,C,176284,25281178,16,N
NonDys18,C11,D,3903654,15527291,16,N
NonDys18,C11,E,3876,37607901,16,N
NonDys18,C12,A,22585,22310782,16,N
NonDys18,C12,B,10302,29435914,16,N
NonDys18,C12,C,175432,22956671,16,N
NonDys18,C12,D,2621682,15352970,16,N
NonDys18,C12,E,369,3654333,16,N
NonDys18,C12,E,19093744,28207178,16,N
NonDys18,D01,B,95395,12308431,16,N
NonDys18,D01,D,104059,19395432,16,N
NonDys18,D01,E,5799,9763991,16,N
NonDys18,D01,F,485156,1857888,16,N
NonDys18,D02,A,21224,11538027,16,N
NonDys18,D02,B,107784,20165511,16,N
NonDys18,D02,B,24222188,29467648,16,N
NonDys18,D02,C,4495,5182694,16,N
NonDys18,D02,C,13065631,20096421,16,N
NonDys18,D02,D,3471671,7484997,16,N
NonDys18,D02,D,10608433,26074621,16,N
NonDys18,D02,E,369,6824272,16,N
NonDys18,D02,E,12284000,37574504,16,N
NonDys18,D03,A,23927763,29451665,16,N
NonDys18,D03,C,15223136,25417850,16,N
NonDys18,D03,D,171564,25807530,16,N
NonDys18,D03,E,2632,4513974,16,N
NonDys18,D03,E,6836348,37618822,16,N
NonDys18,D03,F,26720,1837101,16,N
NonDys18,D04,A,6512108,20150378,16,N
NonDys18,D04,B,21700103,29452608,16,N
NonDys18,D04,C,15450808,27105411,16,N
NonDys18,D04,D,13440732,26579978,16,N
NonDys18,D04,E,4060747,37592313,16,N
NonDys18,D04,F,27364,1919471,16,N
NonDys18,D05,A,8357603,29550905,16,N
NonDys18,D05,B,8299001,24420076,16,N
NonDys18,D05,C,4096367,6354674,16,N
NonDys18,D05,D,121986,6542259,16,N
NonDys18,D05,E,7814778,17623791,16,N
NonDys18,D05,E,24314865,26627688,16,N
NonDys18,D05,F,511282,1859877,16,N
NonDys18,D06,A,12076,25610648,16,N
NonDys18,D06,B,80376,16614133,16,N
NonDys18,D06,C,8171398,25403591,16,N
NonDys18,D06,D,4293006,25792124,16,N
NonDys18,D06,E,10115981,13338539,16,N
NonDys18,D07,A,5610137,6810168,16,N
NonDys18,D07,A,21874382,29634716,16,N
NonDys18,D07,B,10302,7391612,16,N
NonDys18,D07,C,12285591,25516842,16,N
NonDys18,D07,D,143513,11065122,16,N
NonDys18,D07,D,12489633,25801808,16,N
NonDys18,D07,E,2777,12655567,16,N
NonDys18,D07,E,19752086,26424630,16,N
NonDys18,D08,A,15946792,29432745,16,N
NonDys18,D08,B,24459458,29458168,16,N
NonDys18,D08,C,4290,2024345,16,N
NonDys18,D08,C,6827076,21226891,16,N
NonDys18,D08,D,57524,25803083,16,N
NonDys18,D08,E,2632,3968448,16,N
NonDys18,D09,A,7449662,21527799,16,N
NonDys18,D09,C,12108877,22797915,16,N
NonDys18,D09,D,15008931,16856479,16,N
NonDys18,D09,D,22218409,25992064,16,N
NonDys18,D09,E,6685,37595888,16,N
NonDys18,D10,A,21327849,29672531,16,N
NonDys18,D10,B,4475518,13556232,16,N
NonDys18,D10,B,20764330,22610015,16,N
NonDys18,D10,C,9538505,19227441,16,N
NonDys18,D10,D,7286,25788625,16,N
NonDys18,D10,F,91425,1883714,16,N
NonDys18,D11,A,15296891,23039620,16,N
NonDys18,D11,B,10302,7572797,16,N
NonDys18,D11,B,19358814,29136711,16,N
NonDys18,D11,C,19899607,25854823,16,N
NonDys18,D11,D,197561,4290429,16,N
NonDys18,D11,D,9914792,20271175,16,N
NonDys18,D11,E,127,11133516,16,N
NonDys18,D12,A,2118959,29599010,16,N
NonDys18,D12,B,7255026,15863418,16,N
NonDys18,D12,C,13417530,16120608,16,N
NonDys18,D12,D,140696,2388767,16,N
NonDys18,D12,D,11533069,25964944,16,N
NonDys18,D12,E,15666843,18734091,16,N
NonDys18,E01,A,207921,15593451,16,N
NonDys18,E01,C,16037251,26198372,16,N
NonDys18,E01,D,350277,8245536,16,N
NonDys18,E01,D,20179339,26621065,16,N
NonDys18,E01,E,129364,13621153,16,N
NonDys18,E05,A,20008,4646856,16,N
NonDys18,E05,C,12827240,15289205,16,N
NonDys18,E05,D,21730120,25845926,16,N
NonDys18,E05,E,2977622,11840450,16,N
NonDys18,E05,E,17848287,37618822,16,N
NonDys18,E05,F,500902,1319613,16,N
NonDys18,E06,A,3818037,17146513,12,N
NonDys18,E06,B,10302,4175065,12,N
NonDys18,E06,D,20145,19311107,12,N
NonDys18,E06,E,2632,37621867,12,N
NonDys18,E06,F,525743,1857625,12,N
NonDys18,E07,A,1190101,9785452,12,N
NonDys18,E07,A,14221061,29974038,12,N
NonDys18,E07,B,10406862,19503236,12,N
NonDys18,E07,C,4607,25551686,12,N
NonDys18,E07,D,5119816,8470145,12,N
NonDys18,E07,D,13557704,22041589,12,N
NonDys18,E07,E,2198703,27874190,12,N
NonDys18,E08,A,75101,16334399,12,N
NonDys18,E08,B,104412,10420714,12,N
NonDys18,E08,B,24254765,28654747,12,N
NonDys18,E08,B,29028878,30392268,12,N
NonDys18,E08,C,19981056,25511143,12,N
NonDys18,E08,D,170563,24674648,12,N
NonDys18,E08,F,496573,1858058,12,N
NonDys18,E10,B,10302,23872522,12,N
NonDys18,E10,C,5937735,14125838,12,N
NonDys18,E10,D,20145,23759140,12,N
NonDys18,E10,E,3982860,15805452,12,N
NonDys18,E10,F,595454,1857625,12,N
NonDys18,E11,A,5666328,29973116,12,N
NonDys18,E11,B,18919463,29464097,12,N
NonDys18,E11,C,11711063,25404853,12,N
NonDys18,E11,D,1426405,18855175,12,N
NonDys18,E11,E,2031247,10740375,12,N
NonDys18,E11,E,28015164,37590962,12,N
NonDys18,E11,F,595756,1886953,12,N
NonDys18,E12,A,21442003,29525380,12,N
NonDys18,E12,B,10575429,24084060,12,N
NonDys18,E12,C,175991,8997998,12,N
NonDys18,E12,D,19798202,25847317,12,N
NonDys18,E12,E,369,26853733,12,N
NonDys18,E12,E,30680324,37618111,12,N
NonDys18,E12,F,484219,1879086,12,N
NonDys18,F01,A,200641,15356379,12,N
NonDys18,F01,B,115112,18662691,12,N
NonDys18,F01,B,21535200,29458300,12,N
NonDys18,F01,C,173058,25442570,12,N
NonDys18,F01,D,9055473,22554588,12,N
NonDys18,F01,E,127,10094473,12,N
