"sample","contig","CO.pos","parent","time","dys.non","fecundity","batch"
"Dys2_F04","C",10166142,111,"E","dys","low",1
"Dys2_F04","C",15679411,111,"E","dys","low",1
"Dys2_F04","D",24567876,111,"E","dys","low",1
"Dys2_F04","E",0,111,"E","dys","low",1
"Dys2_F05","A",0,111,"E","dys","low",1
"Dys2_F05","B",6574672,111,"E","dys","low",1
"Dys2_F05","B",21888947,111,"E","dys","low",1
"Dys2_F05","C",5573323,111,"E","dys","low",1
"Dys2_F05","C",12743320,111,"E","dys","low",1
"Dys2_F05","D",24340946,111,"E","dys","low",1
"Dys2_F05","E",3949983,111,"E","dys","low",1
"Dys2_F05","E",22071098,111,"E","dys","low",1
"Dys2_F05","E",27124762,111,"E","dys","low",1
"Dys2_F06","A",0,111,"E","dys","low",1
"Dys2_F06","B",0,111,"E","dys","low",1
"Dys2_F06","C",2507037,111,"E","dys","low",1
"Dys2_F06","D",24549925,111,"E","dys","low",1
"Dys2_F06","E",19189301,111,"E","dys","low",1
"Dys2_F07","A",11612142,111,"E","dys","low",1
"Dys2_F07","B",24018861,111,"E","dys","low",1
"Dys2_F07","C",5046450,111,"E","dys","low",1
"Dys2_F07","C",16844734,111,"E","dys","low",1
"Dys2_F07","C",20568656,111,"E","dys","low",1
"Dys2_F07","D",0,111,"E","dys","low",1
"Dys2_F07","E",0,111,"E","dys","low",1
"Dys2_F08","A",0,111,"E","dys","low",1
"Dys2_F08","B",8254298,111,"E","dys","low",1
"Dys2_F08","B",15010402,111,"E","dys","low",1
"Dys2_F08","C",11447791,111,"E","dys","low",1
"Dys2_F08","C",22884528,111,"E","dys","low",1
"Dys2_F08","D",0,111,"E","dys","low",1
"Dys2_F08","E",18106553,111,"E","dys","low",1
"Dys2_F09","A",3419160,111,"E","dys","low",1
"Dys2_F09","A",6938616,111,"E","dys","low",1
"Dys2_F09","A",21195454,111,"E","dys","low",1
"Dys2_F09","B",16255820,111,"E","dys","low",1
"Dys2_F09","C",0,111,"E","dys","low",1
"Dys2_F09","D",24031492,111,"E","dys","low",1
"Dys2_F09","E",28131769,111,"E","dys","low",1
"Dys2_F10","A",13891194,111,"E","dys","low",1
"Dys2_F10","B",16059286,111,"E","dys","low",1
"Dys2_F10","B",24991650,111,"E","dys","low",1
"Dys2_F10","C",14575434,111,"E","dys","low",1
"Dys2_F10","C",20032839,111,"E","dys","low",1
"Dys2_F10","D",0,111,"E","dys","low",1
"Dys2_F10","E",15287690,111,"E","dys","low",1
"Dys2_F11","A",19223660,101,"E","dys","low",1
"Dys2_F11","B",9280444,101,"E","dys","low",1
"Dys2_F11","B",17509399,101,"E","dys","low",1
"Dys2_F11","B",24112503,101,"E","dys","low",1
"Dys2_F11","C",0,101,"E","dys","low",1
"Dys2_F11","D",0,101,"E","dys","low",1
"Dys2_F11","E",0,101,"E","dys","low",1
"Dys2_F12","A",14932806,101,"E","dys","low",1
"Dys2_F12","A",25749167,101,"E","dys","low",1
"Dys2_F12","B",3547558,101,"E","dys","low",1
"Dys2_F12","B",10569166,101,"E","dys","low",1
"Dys2_F12","C",4235208,101,"E","dys","low",1
"Dys2_F12","D",15868911,101,"E","dys","low",1
"Dys2_F12","D",19057963,101,"E","dys","low",1
"Dys2_F12","D",22426892,101,"E","dys","low",1
"Dys2_F12","E",0,101,"E","dys","low",1
"Dys2_G01","A",12149783,301,"E","dys","low",1
"Dys2_G01","B",15351033,301,"E","dys","low",1
"Dys2_G01","C",1402567,301,"E","dys","low",1
"Dys2_G01","C",9023457,301,"E","dys","low",1
"Dys2_G01","D",14042730,301,"E","dys","low",1
"Dys2_G01","E",8364189,301,"E","dys","low",1
"Dys2_G01","E",28504712,301,"E","dys","low",1
"Dys2_G02","A",10859767,301,"E","dys","low",1
"Dys2_G02","A",22643284,301,"E","dys","low",1
"Dys2_G02","B",6472127,301,"E","dys","low",1
"Dys2_G02","B",13255926,301,"E","dys","low",1
"Dys2_G02","B",14733848,301,"E","dys","low",1
"Dys2_G02","B",18223733,301,"E","dys","low",1
"Dys2_G02","B",22938204,301,"E","dys","low",1
"Dys2_G02","C",1315086,301,"E","dys","low",1
"Dys2_G02","D",1393831,301,"E","dys","low",1
"Dys2_G02","D",8261792,301,"E","dys","low",1
"Dys2_G02","E",6387924,301,"E","dys","low",1
"Dys2_G02","E",13101308,301,"E","dys","low",1
"Dys2_G03","A",21699516,301,"E","dys","low",1
"Dys2_G03","B",26234735,301,"E","dys","low",1
"Dys2_G03","C",0,301,"E","dys","low",1
"Dys2_G03","D",11474812,301,"E","dys","low",1
"Dys2_G03","E",3184955,301,"E","dys","low",1
"Dys2_G03","E",28833779,301,"E","dys","low",1
"Dys2_G04","A",4906873,301,"E","dys","low",1
"Dys2_G04","B",7587788,301,"E","dys","low",1
"Dys2_G04","C",6031897,301,"E","dys","low",1
"Dys2_G04","C",15173459,301,"E","dys","low",1
"Dys2_G04","C",20981877,301,"E","dys","low",1
"Dys2_G04","D",11213059,301,"E","dys","low",1
"Dys2_G04","E",27625833,301,"E","dys","low",1
"Dys2_G05","A",19271447,301,"E","dys","low",1
"Dys2_G05","B",25890257,301,"E","dys","low",1
"Dys2_G05","C",5051906,301,"E","dys","low",1
"Dys2_G05","C",9958097,301,"E","dys","low",1
"Dys2_G05","C",16458756,301,"E","dys","low",1
"Dys2_G05","D",0,301,"E","dys","low",1
"Dys2_G05","E",19728184,301,"E","dys","low",1
"Dys2_G06","A",18624365,301,"E","dys","low",1
"Dys2_G06","B",7634785,301,"E","dys","low",1
"Dys2_G06","C",19284295,301,"E","dys","low",1
"Dys2_G06","D",12299978,301,"E","dys","low",1
"Dys2_G06","D",22610021,301,"E","dys","low",1
"Dys2_G06","D",23754443,301,"E","dys","low",1
"Dys2_G06","E",1759582,301,"E","dys","low",1
"Dys2_G06","E",9414071,301,"E","dys","low",1
"Dys2_G06","E",28450854,301,"E","dys","low",1
"Dys2_G07","A",16580270,301,"E","dys","low",1
"Dys2_G07","B",8813441,301,"E","dys","low",1
"Dys2_G07","C",0,301,"E","dys","low",1
"Dys2_G07","D",0,301,"E","dys","low",1
"Dys2_G07","E",3209334,301,"E","dys","low",1
"Dys2_G08","A",10063318,301,"E","dys","low",1
"Dys2_G08","A",13696042,301,"E","dys","low",1
"Dys2_G08","A",21659846,301,"E","dys","low",1
"Dys2_G08","B",10173783,301,"E","dys","low",1
"Dys2_G08","C",7787416,301,"E","dys","low",1
"Dys2_G08","D",24127042,301,"E","dys","low",1
"Dys2_G08","E",23768528,301,"E","dys","low",1
"Dys2_G09","A",22002819,301,"E","dys","low",1
"Dys2_G09","A",28210963,301,"E","dys","low",1
"Dys2_G09","B",2621761,301,"E","dys","low",1
"Dys2_G09","B",15428156,301,"E","dys","low",1
"Dys2_G09","B",22811466,301,"E","dys","low",1
"Dys2_G09","C",1150757,301,"E","dys","low",1
"Dys2_G09","C",18074340,301,"E","dys","low",1
"Dys2_G09","D",20657685,301,"E","dys","low",1
"Dys2_G09","E",1397974,301,"E","dys","low",1
"Dys2_G09","E",11969397,301,"E","dys","low",1
"Dys2_G09","E",15259043,301,"E","dys","low",1
"Dys2_G09","E",21599819,301,"E","dys","low",1
"Dys2_G09","E",27310969,301,"E","dys","low",1
"Dys2_G10","A",4087256,301,"E","dys","low",1
"Dys2_G10","A",26374599,301,"E","dys","low",1
"Dys2_G10","B",2746582,301,"E","dys","low",1
"Dys2_G10","B",18779762,301,"E","dys","low",1
"Dys2_G10","B",26180412,301,"E","dys","low",1
"Dys2_G10","C",7558232,301,"E","dys","low",1
"Dys2_G10","D",8772075,301,"E","dys","low",1
"Dys2_G10","E",2889657,301,"E","dys","low",1
"Dys2_G11","A",22750867,301,"E","dys","low",1
"Dys2_G11","B",15510241,301,"E","dys","low",1
"Dys2_G11","C",5067536,301,"E","dys","low",1
"Dys2_G11","D",1841619,301,"E","dys","low",1
"Dys2_G11","E",4741964,301,"E","dys","low",1
"Dys2_G12","A",17818861,301,"E","dys","low",1
"Dys2_G12","A",21061415,301,"E","dys","low",1
"Dys2_G12","B",12654939,301,"E","dys","low",1
"Dys2_G12","B",26052513,301,"E","dys","low",1
"Dys2_G12","C",4459038,301,"E","dys","low",1
"Dys2_G12","C",9216619,301,"E","dys","low",1
"Dys2_G12","D",7785747,301,"E","dys","low",1
"Dys2_G12","E",28149310,301,"E","dys","low",1
"Dys2_H01","A",19757511,301,"E","dys","low",1
"Dys2_H01","B",9395576,301,"E","dys","low",1
"Dys2_H01","C",10405982,301,"E","dys","low",1
"Dys2_H01","D",9815871,301,"E","dys","low",1
"Dys2_H01","D",24346837,301,"E","dys","low",1
"Dys2_H01","E",2082306,301,"E","dys","low",1
"Dys2_H02","A",3379683,301,"E","dys","low",1
"Dys2_H02","B",0,301,"E","dys","low",1
"Dys2_H02","C",13010688,301,"E","dys","low",1
"Dys2_H02","C",20429384,301,"E","dys","low",1
"Dys2_H02","D",8656158,301,"E","dys","low",1
"Dys2_H02","D",21656141,301,"E","dys","low",1
"Dys2_H02","D",23460558,301,"E","dys","low",1
"Dys2_H02","E",0,301,"E","dys","low",1
"Dys2_H03","A",12521958,301,"E","dys","low",1
"Dys2_H03","A",15715315,301,"E","dys","low",1
"Dys2_H03","B",19163971,301,"E","dys","low",1
"Dys2_H03","C",2200231,301,"E","dys","low",1
"Dys2_H03","C",4879569,301,"E","dys","low",1
"Dys2_H03","C",12509352,301,"E","dys","low",1
"Dys2_H03","C",24434582,301,"E","dys","low",1
"Dys2_H03","D",24373403,301,"E","dys","low",1
"Dys2_H03","E",15329079,301,"E","dys","low",1
"Dys2_H04","A",10545436,301,"E","dys","low",1
"Dys2_H04","B",19918429,301,"E","dys","low",1
"Dys2_H04","C",0,301,"E","dys","low",1
"Dys2_H04","D",22796253,301,"E","dys","low",1
"Dys2_H04","E",1378702,301,"E","dys","low",1
"Dys2_H04","E",20903437,301,"E","dys","low",1
"Dys2_H04","E",29804064,301,"E","dys","low",1
"Dys2_H05","A",0,601,"E","dys","low",1
"Dys2_H05","B",9955808,601,"E","dys","low",1
"Dys2_H05","C",8617889,601,"E","dys","low",1
"Dys2_H05","D",22091706,601,"E","dys","low",1
"Dys2_H05","E",1971389,601,"E","dys","low",1
"Dys2_H06","A",13329663,601,"E","dys","low",1
"Dys2_H06","B",14481369,601,"E","dys","low",1
"Dys2_H06","B",20212755,601,"E","dys","low",1
"Dys2_H06","C",1468004,601,"E","dys","low",1
"Dys2_H06","C",7493066,601,"E","dys","low",1
"Dys2_H06","C",12043196,601,"E","dys","low",1
"Dys2_H06","C",20431139,601,"E","dys","low",1
"Dys2_H06","D",10036316,601,"E","dys","low",1
"Dys2_H06","E",8126607,601,"E","dys","low",1
"Dys2_H06","E",25608518,601,"E","dys","low",1
"Dys2_H07","A",11578384,601,"E","dys","low",1
"Dys2_H07","B",21133721,601,"E","dys","low",1
"Dys2_H07","C",0,601,"E","dys","low",1
"Dys2_H07","D",18544183,601,"E","dys","low",1
"Dys2_H07","E",30173045,601,"E","dys","low",1
"Dys2_H08","A",20846499,601,"E","dys","low",1
"Dys2_H08","B",9789788,601,"E","dys","low",1
"Dys2_H08","C",11969026,601,"E","dys","low",1
"Dys2_H08","D",8467662,601,"E","dys","low",1
"Dys2_H08","D",16530308,601,"E","dys","low",1
"Dys2_H08","D",24276029,601,"E","dys","low",1
"Dys2_H08","E",4723424,601,"E","dys","low",1
"Dys2_H08","E",33152475,601,"E","dys","low",1
"Dys2_H09","A",2522367,601,"E","dys","low",1
"Dys2_H09","A",5786950,601,"E","dys","low",1
"Dys2_H09","A",14984466,601,"E","dys","low",1
"Dys2_H09","A",25956514,601,"E","dys","low",1
"Dys2_H09","B",24405527,601,"E","dys","low",1
"Dys2_H09","C",5216026,601,"E","dys","low",1
"Dys2_H09","D",5070966,601,"E","dys","low",1
"Dys2_H09","E",0,601,"E","dys","low",1
"Dys2_H11","A",0,211,"E","dys","low",1
"Dys2_H11","B",1557225,211,"E","dys","low",1
"Dys2_H11","B",7398286,211,"E","dys","low",1
"Dys2_H11","B",20339026,211,"E","dys","low",1
"Dys2_H11","C",16250134,211,"E","dys","low",1
"Dys2_H11","D",0,211,"E","dys","low",1
"Dys2_H11","E",1701735,211,"E","dys","low",1
"Dys2_H11","E",9774023,211,"E","dys","low",1
"Dys2_H11","E",26373819,211,"E","dys","low",1
"Dys2_H11","E",32613891,211,"E","dys","low",1
"Dys2_H12","A",16409482,211,"E","dys","low",1
"Dys2_H12","B",8809949,211,"E","dys","low",1
"Dys2_H12","C",0,211,"E","dys","low",1
"Dys2_H12","D",0,211,"E","dys","low",1
"Dys2_H12","E",3760213,211,"E","dys","low",1
"NonDys3_A03","A",0,702,"E","nondys",NA,1
"NonDys3_A03","B",11559930,702,"E","nondys",NA,1
"NonDys3_A03","B",15699159,702,"E","nondys",NA,1
"NonDys3_A03","C",11618381,702,"E","nondys",NA,1
"NonDys3_A03","D",4573922,702,"E","nondys",NA,1
"NonDys3_A03","D",10484289,702,"E","nondys",NA,1
"NonDys3_A03","D",22275077,702,"E","nondys",NA,1
"NonDys3_A03","E",7368786,702,"E","nondys",NA,1
"NonDys3_A03","E",14601982,702,"E","nondys",NA,1
"NonDys3_A03","E",21211816,702,"E","nondys",NA,1
"NonDys3_A04","A",13669117,702,"E","nondys",NA,1
"NonDys3_A04","A",24380677,702,"E","nondys",NA,1
"NonDys3_A04","B",18554476,702,"E","nondys",NA,1
"NonDys3_A04","C",6182365,702,"E","nondys",NA,1
"NonDys3_A04","D",11301143,702,"E","nondys",NA,1
"NonDys3_A04","D",21836535,702,"E","nondys",NA,1
"NonDys3_A04","E",4692982,702,"E","nondys",NA,1
"NonDys3_A05","A",4873327,702,"E","nondys",NA,1
"NonDys3_A05","B",0,702,"E","nondys",NA,1
"NonDys3_A05","C",6294578,702,"E","nondys",NA,1
"NonDys3_A05","C",11690161,702,"E","nondys",NA,1
"NonDys3_A05","D",6731323,702,"E","nondys",NA,1
"NonDys3_A05","D",20865831,702,"E","nondys",NA,1
"NonDys3_A05","E",28908050,702,"E","nondys",NA,1
"NonDys3_A06","A",12467459,702,"E","nondys",NA,1
"NonDys3_A06","B",19727335,702,"E","nondys",NA,1
"NonDys3_A06","B",22013884,702,"E","nondys",NA,1
"NonDys3_A06","C",3796970,702,"E","nondys",NA,1
"NonDys3_A06","C",13176682,702,"E","nondys",NA,1
"NonDys3_A06","D",23592458,702,"E","nondys",NA,1
"NonDys3_A06","E",0,702,"E","nondys",NA,1
"NonDys3_A07","A",9805429,702,"E","nondys",NA,1
"NonDys3_A07","A",12742295,702,"E","nondys",NA,1
"NonDys3_A07","A",18295732,702,"E","nondys",NA,1
"NonDys3_A07","B",24032301,702,"E","nondys",NA,1
"NonDys3_A07","C",6569131,702,"E","nondys",NA,1
"NonDys3_A07","D",0,702,"E","nondys",NA,1
"NonDys3_A07","E",6813517,702,"E","nondys",NA,1
"NonDys3_A08","A",3601424,702,"E","nondys",NA,1
"NonDys3_A08","A",6613732,702,"E","nondys",NA,1
"NonDys3_A08","A",15250645,702,"E","nondys",NA,1
"NonDys3_A08","B",20683209,702,"E","nondys",NA,1
"NonDys3_A08","C",22157157,702,"E","nondys",NA,1
"NonDys3_A08","D",6527108,702,"E","nondys",NA,1
"NonDys3_A08","D",17489228,702,"E","nondys",NA,1
"NonDys3_A08","E",18384110,702,"E","nondys",NA,1
"NonDys3_A09","A",0,702,"E","nondys",NA,1
"NonDys3_A09","B",8579286,702,"E","nondys",NA,1
"NonDys3_A09","B",22717606,702,"E","nondys",NA,1
"NonDys3_A09","C",7658773,702,"E","nondys",NA,1
"NonDys3_A09","C",12734469,702,"E","nondys",NA,1
"NonDys3_A09","C",18195897,702,"E","nondys",NA,1
"NonDys3_A09","D",0,702,"E","nondys",NA,1
"NonDys3_A09","E",30117100,702,"E","nondys",NA,1
"NonDys3_A10","A",22113012,702,"E","nondys",NA,1
"NonDys3_A10","B",5377145,702,"E","nondys",NA,1
"NonDys3_A10","C",6652285,702,"E","nondys",NA,1
"NonDys3_A10","D",21822757,702,"E","nondys",NA,1
"NonDys3_A10","E",3529347,702,"E","nondys",NA,1
"NonDys3_A10","E",22373744,702,"E","nondys",NA,1
"NonDys3_A11","A",1332795,702,"E","nondys",NA,1
"NonDys3_A11","B",14669734,702,"E","nondys",NA,1
"NonDys3_A11","B",25562201,702,"E","nondys",NA,1
"NonDys3_A11","C",3408212,702,"E","nondys",NA,1
"NonDys3_A11","D",2922438,702,"E","nondys",NA,1
"NonDys3_A11","D",6695951,702,"E","nondys",NA,1
"NonDys3_A11","D",19170122,702,"E","nondys",NA,1
"NonDys3_A11","E",28005153,702,"E","nondys",NA,1
"NonDys3_A12","A",11005352,702,"E","nondys",NA,1
"NonDys3_A12","A",14434066,702,"E","nondys",NA,1
"NonDys3_A12","A",23155275,702,"E","nondys",NA,1
"NonDys3_A12","B",4735407,702,"E","nondys",NA,1
"NonDys3_A12","B",18019792,702,"E","nondys",NA,1
"NonDys3_A12","B",22649584,702,"E","nondys",NA,1
"NonDys3_A12","C",7124951,702,"E","nondys",NA,1
"NonDys3_A12","C",11839564,702,"E","nondys",NA,1
"NonDys3_A12","C",14275016,702,"E","nondys",NA,1
"NonDys3_A12","D",6459971,702,"E","nondys",NA,1
"NonDys3_A12","E",21470424,702,"E","nondys",NA,1
"NonDys3_A12","E",28774199,702,"E","nondys",NA,1
"NonDys3_B04","A",15910017,802,"E","nondys",NA,1
"NonDys3_B04","A",20964748,802,"E","nondys",NA,1
"NonDys3_B04","B",16187849,802,"E","nondys",NA,1
"NonDys3_B04","B",18916853,802,"E","nondys",NA,1
"NonDys3_B04","C",6368346,802,"E","nondys",NA,1
"NonDys3_B04","C",9113846,802,"E","nondys",NA,1
"NonDys3_B04","C",18708818,802,"E","nondys",NA,1
"NonDys3_B04","D",14204340,802,"E","nondys",NA,1
"NonDys3_B04","E",6816901,802,"E","nondys",NA,1
"NonDys3_B04","E",27379199,802,"E","nondys",NA,1
"NonDys3_B05","A",6733393,802,"E","nondys",NA,1
"NonDys3_B05","A",15442689,802,"E","nondys",NA,1
"NonDys3_B05","B",0,802,"E","nondys",NA,1
"NonDys3_B05","C",0,802,"E","nondys",NA,1
"NonDys3_B05","D",3855720,802,"E","nondys",NA,1
"NonDys3_B05","D",9467649,802,"E","nondys",NA,1
"NonDys3_B05","D",22614205,802,"E","nondys",NA,1
"NonDys3_B05","E",3206315,802,"E","nondys",NA,1
"NonDys3_B05","E",19121267,802,"E","nondys",NA,1
"NonDys3_B06","A",27395110,802,"E","nondys",NA,1
"NonDys3_B06","B",18776016,802,"E","nondys",NA,1
"NonDys3_B06","C",6799352,802,"E","nondys",NA,1
"NonDys3_B06","D",4104619,802,"E","nondys",NA,1
"NonDys3_B06","D",15791493,802,"E","nondys",NA,1
"NonDys3_B06","E",6460412,802,"E","nondys",NA,1
"NonDys3_B06","E",28674075,802,"E","nondys",NA,1
"NonDys3_B07","A",4467487,802,"E","nondys",NA,1
"NonDys3_B07","B",4826788,802,"E","nondys",NA,1
"NonDys3_B07","B",10346121,802,"E","nondys",NA,1
"NonDys3_B07","C",4319760,802,"E","nondys",NA,1
"NonDys3_B07","D",18448419,802,"E","nondys",NA,1
"NonDys3_B07","E",15214542,802,"E","nondys",NA,1
"NonDys3_B08","A",2992501,802,"E","nondys",NA,1
"NonDys3_B08","A",18041954,802,"E","nondys",NA,1
"NonDys3_B08","B",5325839,802,"E","nondys",NA,1
"NonDys3_B08","B",15029149,802,"E","nondys",NA,1
"NonDys3_B08","B",24485796,802,"E","nondys",NA,1
"NonDys3_B08","C",0,802,"E","nondys",NA,1
"NonDys3_B08","D",10924576,802,"E","nondys",NA,1
"NonDys3_B08","E",3953885,802,"E","nondys",NA,1
"NonDys3_B08","E",20957960,802,"E","nondys",NA,1
"NonDys3_B09","A",7658208,802,"E","nondys",NA,1
"NonDys3_B09","A",22003512,802,"E","nondys",NA,1
"NonDys3_B09","B",18525549,802,"E","nondys",NA,1
"NonDys3_B09","C",4886612,802,"E","nondys",NA,1
"NonDys3_B09","C",7937409,802,"E","nondys",NA,1
"NonDys3_B09","D",2879407,802,"E","nondys",NA,1
"NonDys3_B09","D",22429185,802,"E","nondys",NA,1
"NonDys3_B09","E",3175957,802,"E","nondys",NA,1
"NonDys3_B09","E",12777693,802,"E","nondys",NA,1
"NonDys3_B09","E",27993004,802,"E","nondys",NA,1
"NonDys3_B10","A",6079605,802,"E","nondys",NA,1
"NonDys3_B10","A",8380862,802,"E","nondys",NA,1
"NonDys3_B10","A",20172152,802,"E","nondys",NA,1
"NonDys3_B10","B",5372135,802,"E","nondys",NA,1
"NonDys3_B10","C",6161945,802,"E","nondys",NA,1
"NonDys3_B10","D",0,802,"E","nondys",NA,1
"NonDys3_B10","E",28186473,802,"E","nondys",NA,1
"NonDys3_B11","A",0,802,"E","nondys",NA,1
"NonDys3_B11","B",5103610,802,"E","nondys",NA,1
"NonDys3_B11","B",15563145,802,"E","nondys",NA,1
"NonDys3_B11","C",5991649,802,"E","nondys",NA,1
"NonDys3_B11","C",20559191,802,"E","nondys",NA,1
"NonDys3_B11","D",4178494,802,"E","nondys",NA,1
"NonDys3_B11","D",18597128,802,"E","nondys",NA,1
"NonDys3_B11","E",2950409,802,"E","nondys",NA,1
"NonDys3_B11","E",11366237,802,"E","nondys",NA,1
"NonDys3_B12","A",5458938,802,"E","nondys",NA,1
"NonDys3_B12","B",14622990,802,"E","nondys",NA,1
"NonDys3_B12","C",5819181,802,"E","nondys",NA,1
"NonDys3_B12","C",10019556,802,"E","nondys",NA,1
"NonDys3_B12","D",0,802,"E","nondys",NA,1
"NonDys3_B12","E",3529435,802,"E","nondys",NA,1
"NonDys3_B12","E",5776940,802,"E","nondys",NA,1
"NonDys3_C04","A",12645349,902,"E","nondys",NA,1
"NonDys3_C04","A",17912387,902,"E","nondys",NA,1
"NonDys3_C04","B",0,902,"E","nondys",NA,1
"NonDys3_C04","C",0,902,"E","nondys",NA,1
"NonDys3_C04","D",8413856,902,"E","nondys",NA,1
"NonDys3_C04","D",16792543,902,"E","nondys",NA,1
"NonDys3_C04","D",21065632,902,"E","nondys",NA,1
"NonDys3_C04","E",7926813,902,"E","nondys",NA,1
"NonDys3_C04","E",27817725,902,"E","nondys",NA,1
"NonDys3_C05","A",7298319,902,"E","nondys",NA,1
"NonDys3_C05","A",14913583,902,"E","nondys",NA,1
"NonDys3_C05","B",12462471,902,"E","nondys",NA,1
"NonDys3_C05","B",15067937,902,"E","nondys",NA,1
"NonDys3_C05","C",0,902,"E","nondys",NA,1
"NonDys3_C05","D",10381776,902,"E","nondys",NA,1
"NonDys3_C05","E",17033415,902,"E","nondys",NA,1
"NonDys3_C05","E",20688539,902,"E","nondys",NA,1
"NonDys3_C05","E",25583163,902,"E","nondys",NA,1
"NonDys3_C06","A",0,902,"E","nondys",NA,1
"NonDys3_C06","B",0,902,"E","nondys",NA,1
"NonDys3_C06","C",12525127,902,"E","nondys",NA,1
"NonDys3_C06","D",4926266,902,"E","nondys",NA,1
"NonDys3_C06","E",0,902,"E","nondys",NA,1
"NonDys3_C07","A",5119596,902,"E","nondys",NA,1
"NonDys3_C07","A",10380575,902,"E","nondys",NA,1
"NonDys3_C07","B",20557346,902,"E","nondys",NA,1
"NonDys3_C07","C",22521793,902,"E","nondys",NA,1
"NonDys3_C07","D",1893216,902,"E","nondys",NA,1
"NonDys3_C07","D",16667901,902,"E","nondys",NA,1
"NonDys3_C07","D",19208962,902,"E","nondys",NA,1
"NonDys3_C07","D",23384964,902,"E","nondys",NA,1
"NonDys3_C07","E",0,902,"E","nondys",NA,1
"NonDys3_C08","A",0,902,"E","nondys",NA,1
"NonDys3_C08","B",7731020,902,"E","nondys",NA,1
"NonDys3_C08","B",19778804,902,"E","nondys",NA,1
"NonDys3_C08","C",1715840,902,"E","nondys",NA,1
"NonDys3_C08","C",7274513,902,"E","nondys",NA,1
"NonDys3_C08","C",16366616,902,"E","nondys",NA,1
"NonDys3_C08","D",19082231,902,"E","nondys",NA,1
"NonDys3_C08","E",2336094,902,"E","nondys",NA,1
"NonDys3_C08","E",16807102,902,"E","nondys",NA,1
"NonDys3_C08","E",21116069,902,"E","nondys",NA,1
"NonDys3_C09","A",24880038,902,"E","nondys",NA,1
"NonDys3_C09","B",22514540,902,"E","nondys",NA,1
"NonDys3_C09","C",16014737,902,"E","nondys",NA,1
"NonDys3_C09","D",1782250,902,"E","nondys",NA,1
"NonDys3_C09","D",16158748,902,"E","nondys",NA,1
"NonDys3_C09","E",0,902,"E","nondys",NA,1
"NonDys3_C10","A",10343830,902,"E","nondys",NA,1
"NonDys3_C10","A",21216815,902,"E","nondys",NA,1
"NonDys3_C10","A",25415933,902,"E","nondys",NA,1
"NonDys3_C10","B",984938,902,"E","nondys",NA,1
"NonDys3_C10","B",7417043,902,"E","nondys",NA,1
"NonDys3_C10","C",2328530,902,"E","nondys",NA,1
"NonDys3_C10","C",8950833,902,"E","nondys",NA,1
"NonDys3_C10","D",3474329,902,"E","nondys",NA,1
"NonDys3_C10","E",12390640,902,"E","nondys",NA,1
"NonDys3_C11","A",10274933,902,"E","nondys",NA,1
"NonDys3_C11","A",14694881,902,"E","nondys",NA,1
"NonDys3_C11","A",20926854,902,"E","nondys",NA,1
"NonDys3_C11","B",1233276,902,"E","nondys",NA,1
"NonDys3_C11","C",1878431,902,"E","nondys",NA,1
"NonDys3_C11","C",4127379,902,"E","nondys",NA,1
"NonDys3_C11","D",1607072,902,"E","nondys",NA,1
